País de Origen,Entidad federativa,Total 2006,Total 2007,Total 2008,Total 2009,Total 2010,Total 2011,Total 2012,Total 2013,Total 2014,Total 2015,Total 2016,Total 2017,Total 2018,Total 2019,Total 2020,Total 2021,Total 2022,Total 2023,Total general
Federación de Rusia,Coahuila de Zaragoza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C
Federación de Rusia,Colima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C
Federación de Rusia,Durango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C
Federación de Rusia,Estado de México,0.0,0.0,C,0.0,C,C,C,C,C,0.0,C,C,0.0,0.0,C,C,0.0,0.0,0.5
Federación de Rusia,Guanajuato,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C
Federación de Rusia,Guerrero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C
Federación de Rusia,Hidalgo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C
Federación de Rusia,Jalisco,C,0.0,C,0.0,C,C,C,C,C,C,C,0.5,0.3,C,0.0,0.2,0.7,0.0,3.3
Federación de Rusia,Michoacán de Ocampo,0.0,0.0,C,0.0,C,C,C,C,C,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C
Federación de Rusia,Morelos,0.0,0.0,C,0.0,C,C,C,C,C,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Federación de Rusia,Nayarit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C
Federación de Rusia,Nuevo León,0.0,0.0,C,0.0,C,C,C,C,C,0.0,C,C,0.0,0.0,0.0,0.0,C,0.0,1.0
Federación de Rusia,Oaxaca,0.0,0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.7
Federación de Rusia,Puebla,0.0,0.0,C,0.0,C,C,C,C,C,0.0,C,C,0.0,0.0,C,0.0,0.0,0.0,0.4
Federación de Rusia,Querétaro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,C,C,C,0.0,C,0.0,0.0,C,0.1
Federación de Rusia,Quintana Roo,0.0,0.0,C,0.0,C,0.0,1.0,0.2,0.6,0.6,0.3,0.6,0.6,1.2,0.4,0.7,1.5,1.1,9.1
Federación de Rusia,San Luis Potosí,0.0,0.0,0.0,0.0,C,C,C,C,C,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C
Federación de Rusia,Sinaloa,0.0,C,C,0.0,C,C,C,C,C,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Federación de Rusia,Sonora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C
Federación de Rusia,Tabasco,0.0,0.0,C,0.0,C,C,C,C,0.0,0.0,C,C,C,C,0.0,0.0,0.0,0.0,10.5
Federación de Rusia,Tamaulipas,0.0,0.0,C,0.0,C,C,C,C,C,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C
Federación de Rusia,Tlaxcala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,C
Federación de Rusia,Veracruz de Ignacio de la Llave,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C,3.5,C,27.3,C,0.0,0.0,0.0,92.3
Federación de Rusia,Yucatán,0.0,0.0,C,0.0,C,C,C,C,C,0.0,C,0.0,C,C,0.0,0.0,0.0,0.0,0.4
Federación de Rusia,Zacatecas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Filipinas,Baja California,C,C,C,C,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.5
Filipinas,Baja California Sur,C,C,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.1
Filipinas,Chiapas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.3
Filipinas,Chihuahua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.2,0.3,0.3,0.0,C,0.7,0.0,1.7
Filipinas,Ciudad de México,0.0,C,C,0.0,C,C,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0,69.0
Filipinas,Colima,0.0,0.0,0.0,C,C,0.0,0.0,C,C,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C
Filipinas,Guerrero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C
Filipinas,Jalisco,C,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C,0.0,C,0.0,0.0,0.0,C,0.0,0.0,0.2
Filipinas,Nayarit,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.2,0.0,0.3
Filipinas,Quintana Roo,C,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C,C,0.0,C,0.0,C,0.7
Filipinas,Sinaloa,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Filipinas,Sonora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C
Filipinas,Yucatán,0.0,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Finlandia,Baja California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C,C,C,0.0,0.0,-102.4
Finlandia,Baja California Sur,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Finlandia,Campeche,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Finlandia,Chiapas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,0.0,C
Finlandia,Chihuahua,0.0,0.0,0.0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,0.0,C
Finlandia,Ciudad de México,-8.5,11.7,19.3,-66.0,152.7,-36.4,115.7,42.6,C,-0.7,C,3.8,-10.5,C,0.0,C,C,0.0,239.6
Finlandia,Coahuila de Zaragoza,0.0,0.0,0.0,C,0.0,0.0,C,C,C,C,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,-11.2
Finlandia,Durango,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Finlandia,Estado de México,C,C,C,C,C,C,C,3.0,18.6,C,5.1,C,16.6,19.5,-10.2,C,C,0.0,93.1
Finlandia,Guanajuato,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,C,C,C,0.0,0.0,0.0,0.0,C
Finlandia,Guerrero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C,C,0.0,C
Finlandia,Hidalgo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,C
Finlandia,Jalisco,C,C,C,C,C,C,C,C,C,0.0,0.0,0.0,C,1.7,C,C,9.5,0.0,11.3
Finlandia,Nayarit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,C
Finlandia,Nuevo León,27.1,40.1,C,-3.4,C,0.9,C,C,C,0.0,0.0,0.0,0.0,C,C,0.3,C,0.0,107.9
Finlandia,Puebla,C,C,0.0,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,C,C,C,C,0.0,0.0,1.2
Finlandia,Querétaro,C,C,C,C,C,C,0.0,0.0,0.0,0.0,0.0,C,C,C,C,C,0.0,0.0,1.4
Finlandia,Quintana Roo,0.0,0.0,0.0,C,0.0,0.0,0.0,C,0.0,0.0,C,0.0,0.0,C,C,0.0,0.0,0.0,1.0
Finlandia,San Luis Potosí,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,0.0,C
Finlandia,Sinaloa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Finlandia,Sonora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,0.0,0.0,C
Finlandia,Tamaulipas,C,C,C,C,C,C,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,2.1
Finlandia,Yucatán,0.0,0.0,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,0.0,0.0,0.1
Francia,Aguascalientes,0.6,-0.3,11.7,19.0,6.7,-1.3,4.1,35.0,16.0,51.6,1.6,3.7,-3.5,-4.1,5.7,10.7,-38.7,C,110.3
Francia,Baja California,-2.6,-2.9,4.7,5.6,4.0,8.9,5.2,7.1,23.3,6.7,11.8,15.8,-4.9,10.7,-10.4,5.7,13.6,2.5,104.7
Francia,Baja California Sur,-24.7,0.9,0.8,0.4,0.0,0.7,1.5,1.4,0.4,1.3,1.0,0.5,0.1,0.2,9.5,2.8,1.7,0.3,-1.1
Francia,Campeche,-11.3,0.0,0.4,0.8,0.7,-0.5,0.1,0.4,1.7,4.5,0.0,2.3,C,-0.9,C,C,C,0.0,7.9
Francia,Chiapas,-19.6,0.0,0.3,0.4,-0.1,1.8,0.8,0.7,2.0,4.5,0.0,2.9,C,-0.7,0.3,5.1,C,0.0,2.4
Francia,Chihuahua,2.0,26.1,5.2,-26.4,111.5,5.9,-19.2,17.2,162.1,88.9,103.6,94.2,37.2,-1.1,-1.5,34.9,44.2,20.4,705.0
Francia,Ciudad de México,10.2,106.7,442.1,194.9,19.0,148.5,256.9,71.4,546.6,34.8,147.4,43.0,151.7,384.0,252.0,140.4,335.3,29.6,"3,314.3"
Francia,Coahuila de Zaragoza,8.2,1.6,12.4,1.1,-2.7,2.4,4.7,-7.4,43.7,9.9,29.6,20.0,10.3,1.2,-7.2,-8.4,-22.4,3.2,100.0
Francia,Colima,0.0,0.0,0.1,0.2,0.0,0.3,0.3,0.3,0.2,0.2,1.4,0.2,C,0.2,0.1,C,C,0.0,3.8
Francia,Durango,0.0,0.0,0.1,0.2,-0.1,0.6,0.6,0.4,0.3,1.1,0.0,0.0,C,0.0,0.2,-0.3,C,0.0,3.3
Francia,Estado de México,-45.1,51.1,108.9,80.6,86.1,52.0,140.8,78.1,-6.3,-14.5,-34.2,-164.2,66.8,77.8,21.0,129.5,25.0,C,675.4
Francia,Guanajuato,-10.2,0.0,6.7,8.0,14.4,9.7,11.2,28.2,80.7,84.6,25.0,31.7,18.3,37.2,1.4,135.2,111.2,7.1,600.4
Francia,Guerrero,-4.7,-13.3,17.0,-10.9,0.7,0.8,1.6,2.7,0.7,0.6,0.0,1.5,0.7,0.4,0.2,0.4,-0.1,0.0,-1.6
Francia,Hidalgo,-19.0,0.0,-2.9,4.8,0.5,0.5,0.4,0.8,-6.0,0.0,-1.2,6.1,5.7,4.2,0.4,C,C,0.0,-5.2
Francia,Jalisco,-7.1,26.0,22.1,11.4,10.4,57.2,26.8,25.1,-12.6,6.5,57.1,-40.6,70.8,49.5,-0.5,25.4,10.2,-3.2,334.5
Francia,Michoacán de Ocampo,-5.4,0.0,0.2,4.1,0.0,-1.9,1.3,0.8,0.6,0.0,0.0,0.2,C,1.6,0.3,C,C,C,2.1
Francia,Morelos,6.1,-0.1,5.7,8.7,0.8,4.7,4.2,30.2,13.3,27.8,-0.2,15.7,19.4,166.4,18.1,2.5,-14.2,0.0,309.2
Francia,Nayarit,0.3,0.3,0.0,0.3,-0.1,1.8,1.2,1.0,1.9,0.4,-0.4,0.6,-1.4,-0.4,0.2,2.2,0.2,C,9.4
Francia,Nuevo León,8.1,12.7,-6.7,10.6,3.7,-11.6,10.3,14.7,-63.2,-13.3,4.5,85.8,73.6,0.0,38.0,-26.8,11.1,24.4,175.8
Francia,Oaxaca,-9.3,1.4,47.6,103.5,17.4,44.4,59.2,124.0,-12.5,3.7,2.9,9.5,7.3,4.4,4.2,6.1,4.8,C,418.7
Francia,Puebla,-17.0,1.2,10.1,52.7,118.9,47.3,81.3,191.1,-19.1,2.5,52.6,77.3,47.0,153.5,132.0,30.7,-182.1,C,811.1
Francia,Querétaro,-12.1,42.3,66.5,35.1,-27.5,169.8,114.3,88.6,159.6,17.3,72.9,-38.0,47.1,143.6,-9.2,-79.1,171.6,4.0,966.6
Francia,Quintana Roo,-23.2,28.9,2.5,2.9,2.9,2.9,4.3,5.8,1.8,4.4,5.4,11.1,2.8,11.0,0.8,4.9,10.0,0.9,80.2
Francia,San Luis Potosí,21.3,0.4,4.0,31.1,0.2,9.7,57.6,41.6,139.5,506.4,-20.8,104.0,9.0,32.2,10.4,-10.8,-85.4,C,865.1
Francia,Sinaloa,0.0,0.0,0.2,0.9,15.5,3.1,2.1,36.6,9.3,3.5,-0.6,1.9,6.9,4.2,3.0,1.5,2.3,0.0,90.4
Francia,Sonora,6.1,4.8,4.4,16.4,18.0,18.0,14.2,38.3,134.3,-28.7,13.4,-1.9,38.6,9.0,1.8,-13.2,3.9,C,278.0
Francia,Tabasco,-36.4,0.0,1.2,2.6,1.9,0.1,1.3,2.7,-5.1,31.6,2.0,50.8,23.8,21.2,6.2,10.8,7.9,0.0,122.4
Francia,Tamaulipas,19.8,5.2,14.4,16.9,21.1,24.3,8.3,21.7,34.3,35.9,26.2,54.0,37.8,57.3,27.9,26.2,14.7,2.2,448.3
Francia,Tlaxcala,0.9,24.3,1.1,2.0,2.3,-2.0,-1.0,7.1,0.8,5.0,5.2,0.8,C,5.9,C,C,C,C,69.7
Francia,Veracruz de Ignacio de la Llave,-99.6,24.7,28.9,19.2,34.7,40.7,13.7,31.0,0.2,-7.1,4.5,1.7,0.0,0.0,5.6,3.6,10.8,0.0,112.7
Francia,Yucatán,-25.0,0.3,1.6,2.6,-0.1,-4.2,0.9,1.8,28.0,5.5,-0.2,4.7,1.7,5.2,3.8,7.4,7.3,0.5,41.7
Francia,Zacatecas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,-0.9,10.2,0.0,C,21.5,C,0.0,0.0,31.0
Guatemala,Aguascalientes,0.0,0.0,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Guatemala,Baja California,C,C,C,C,C,C,C,0.0,0.0,0.0,C,C,C,0.0,0.0,0.0,0.0,C,3.0
Guatemala,Baja California Sur,C,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,C,0.0,0.5
Guatemala,Campeche,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.1
Guatemala,Chiapas,C,C,0.0,C,C,C,0.0,C,0.0,0.0,0.0,C,0.0,C,0.0,0.0,0.0,0.0,1.9
Guatemala,Ciudad de México,0.7,0.1,0.0,6.4,6.1,1.5,6.4,-2.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,C,0.4,C,19.2
Guatemala,Estado de México,0.3,C,0.0,0.0,0.0,0.0,C,0.0,C,C,0.0,0.0,C,C,0.0,0.0,6.7,0.0,11.6
Guatemala,Guanajuato,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,9.1
Guatemala,Guerrero,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Guatemala,Hidalgo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Guatemala,Jalisco,C,C,0.0,0.0,C,C,0.0,C,0.0,0.0,0.0,C,0.0,C,0.2,C,C,0.0,-6.6
Guatemala,Michoacán de Ocampo,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C
Guatemala,Morelos,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Guatemala,Nayarit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C
Guatemala,Nuevo León,0.0,0.0,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C,C,39.3
Guatemala,Oaxaca,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C
Guatemala,Puebla,0.0,0.0,C,C,C,12.7,0.0,-2.2,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C,0.0,29.1
Guatemala,Querétaro,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,9.8
Guatemala,Quintana Roo,0.0,0.0,0.0,C,C,0.0,0.0,C,0.0,0.5,C,0.8,0.3,C,0.5,0.1,C,0.3,3.0
Guatemala,Sinaloa,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Guatemala,Sonora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,C
Guatemala,Tabasco,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.3
Guatemala,Tlaxcala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Guatemala,Veracruz de Ignacio de la Llave,0.0,0.0,0.0,C,C,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C,0.0,1.3
Guatemala,Yucatán,0.0,C,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,C,0.1,C,0.0,C,C,0.0,0.2
Guatemala,Zacatecas,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Hong Kong,Aguascalientes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C
Hong Kong,Baja California,C,-17.0,C,C,C,0.0,C,C,C,9.6,11.0,12.5,C,C,C,C,26.7,0.0,105.8
Hong Kong,Baja California Sur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C
Hong Kong,Chihuahua,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.0,0.0,0.0,0.0,0.5
Hong Kong,Ciudad de México,C,0.6,0.0,C,C,-0.1,0.2,1.2,1.6,0.0,16.6,1.9,55.1,14.7,9.5,63.3,23.4,0.0,188.7
Hong Kong,Coahuila de Zaragoza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,0.0,-7.1
Hong Kong,Colima,C,0.0,0.0,C,C,C,0.0,0.0,0.0,C,0.0,0.0,C,0.0,C,0.0,C,0.0,-8.9
Hong Kong,Durango,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,C
Hong Kong,Estado de México,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.8
Hong Kong,Guanajuato,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,C,C,0.0,0.0,0.0,0.0,23.5
Hong Kong,Hidalgo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C
Hong Kong,Jalisco,C,C,C,C,-3.1,0.0,C,C,C,C,C,C,C,0.0,0.0,0.0,0.0,0.0,-1.2
Hong Kong,Michoacán de Ocampo,C,C,C,C,C,C,C,0.0,0.0,0.0,C,0.0,C,0.0,C,0.0,C,C,C
Hong Kong,Nuevo León,C,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.2,C,0.0,C,0.0,0.0,0.7
Hong Kong,Oaxaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C
Hong Kong,Querétaro,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C,0.0,0.0,C,C,C,C,C,C,0.0,8.9
Hong Kong,Quintana Roo,C,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
Hong Kong,San Luis Potosí,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C,C,C,27.7,0.0,93.9
Hong Kong,Tamaulipas,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Hong Kong,Tlaxcala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C
Hong Kong,Veracruz de Ignacio de la Llave,C,C,0.0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Hong Kong,Yucatán,0.0,0.0,0.0,C,12.6,C,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,328.2
India,Aguascalientes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,C,C,C
India,Baja California,0.2,C,C,C,C,C,C,C,C,0.0,0.0,0.0,C,C,C,C,1.0,C,7.1
India,Baja California Sur,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C,0.0,C,0.0,0.5
India,Chiapas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,C,C,C
India,Chihuahua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,C,0.0,C,0.1
India,Ciudad de México,0.2,71.7,13.1,9.6,3.1,18.8,5.9,0.4,18.6,21.0,9.4,23.5,8.1,11.6,-0.2,2.8,0.5,-2.5,215.5
India,Coahuila de Zaragoza,0.0,4.7,0.0,C,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,C,9.4,C,C,C,0.0,24.7
India,Durango,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C,C,C,C,C,C,C
India,Estado de México,0.0,0.0,0.0,C,0.0,C,C,C,C,C,17.4,C,13.6,13.8,2.4,3.9,-4.8,-9.1,56.9
India,Guanajuato,0.0,0.0,C,0.0,0.0,0.0,0.0,C,C,0.0,0.0,C,C,C,C,C,C,C,1.8
India,Jalisco,0.0,0.0,C,C,0.0,C,0.0,C,C,0.0,C,0.0,C,C,C,0.1,0.3,C,1.1
India,Michoacán de Ocampo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,C,C,C
India,Morelos,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,C,C,C
India,Nayarit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,C
India,Nuevo León,C,6.1,-6.0,47.4,-43.7,C,0.0,C,C,0.0,0.0,0.0,C,C,C,C,C,C,7.5
India,Oaxaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,C,C,C
India,Puebla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,C,C,C,C,C,C,1.6
India,Querétaro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,C,0.0,C,C,C,C,0.1
India,Quintana Roo,0.0,0.0,0.0,0.0,C,C,0.0,C,0.0,0.0,C,0.5,0.2,C,0.5,0.3,0.6,0.0,3.0
India,San Luis Potosí,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,C,C,C
India,Sinaloa,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,C,C,C
India,Sonora,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,C,C,0.1
India,Tabasco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,C,C,C
India,Tamaulipas,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,C,C,0.0,0.4
India,Veracruz de Ignacio de la Llave,0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.0,0.0,0.0,0.0,C,C,C,C,C,C,0.2
India,Yucatán,C,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.3,0.0,0.1,C,C,C,C,C,0.6
Indonesia,Baja California Sur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C
Indonesia,Chiapas,0.0,C,C,C,C,C,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,C
Indonesia,Ciudad de México,C,0.0,0.0,0.0,C,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,15.8
Indonesia,Estado de México,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,C
Indonesia,Jalisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C
Indonesia,Nuevo León,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
